Date,Ward_1_Cases,Ward_1_Cases_3D_Avg,Ward_1_Cases_1W_Avg,Ward_1_Cases_2W_Avg,Ward_2_Cases,Ward_2_Cases_3D_Avg,Ward_2_Cases_1W_Avg,Ward_2_Cases_2W_Avg,Ward_3_Cases,Ward_3_Cases_3D_Avg,Ward_3_Cases_1W_Avg,Ward_3_Cases_2W_Avg,Ward_4_Cases,Ward_4_Cases_3D_Avg,Ward_4_Cases_1W_Avg,Ward_4_Cases_2W_Avg,Ward_5_Cases,Ward_5_Cases_3D_Avg,Ward_5_Cases_1W_Avg,Ward_5_Cases_2W_Avg,Ward_6_Cases,Ward_6_Cases_3D_Avg,Ward_6_Cases_1W_Avg,Ward_6_Cases_2W_Avg,Ward_7_Cases,Ward_7_Cases_3D_Avg,Ward_7_Cases_1W_Avg,Ward_7_Cases_2W_Avg,Ward_8_Cases,Ward_8_Cases_3D_Avg,Ward_8_Cases_1W_Avg,Ward_8_Cases_2W_Avg
2020-06-27,1461.0,1458.3333333333333,1449.4285714285713,1429.7857142857142,580.0,577.3333333333334,569.4285714285714,560.5714285714286,477.0,473.0,470.57142857142856,465.64285714285717,2148.0,2142.3333333333335,2131.8571428571427,2106.285714285714,1546.0,1539.3333333333333,1530.2857142857142,1513.4285714285713,904.0,898.0,888.4285714285714,870.4285714285714,1463.0,1459.6666666666667,1453.2857142857142,1438.2857142857142,1505.0,1503.3333333333333,1496.5714285714287,1480.2857142857142
2020-06-28,1470.0,1463.3333333333333,1454.4285714285713,1435.142857142857,580.0,579.0,572.5714285714286,563.0714285714286,480.0,476.3333333333333,472.42857142857144,467.42857142857144,2155.0,2148.6666666666665,2137.8571428571427,2113.6428571428573,1547.0,1544.3333333333333,1534.5714285714287,1518.142857142857,911.0,904.6666666666666,893.2857142857143,875.5714285714286,1470.0,1464.0,1457.7142857142858,1442.642857142857,1514.0,1507.3333333333333,1500.5714285714287,1485.0
2020-06-29,1474.0,1468.3333333333333,1459.142857142857,1440.4285714285713,583.0,581.0,575.8571428571429,565.5,481.0,479.3333333333333,474.14285714285717,469.2857142857143,2161.0,2154.6666666666665,2143.285714285714,2120.5714285714284,1552.0,1548.3333333333333,1539.0,1522.857142857143,919.0,911.3333333333334,899.0,881.0,1475.0,1469.3333333333333,1461.857142857143,1447.0714285714287,1517.0,1512.0,1504.5714285714287,1489.7857142857142
2020-06-30,1479.0,1474.3333333333333,1463.7142857142858,1445.857142857143,590.0,584.3333333333334,579.5714285714286,568.3571428571429,481.0,480.6666666666667,475.85714285714283,471.0,2165.0,2160.3333333333335,2148.714285714286,2127.214285714286,1554.0,1551.0,1542.857142857143,1527.5,926.0,918.6666666666666,905.2857142857143,886.5714285714286,1482.0,1475.6666666666667,1466.0,1451.857142857143,1522.0,1517.6666666666667,1508.7142857142858,1494.642857142857
2020-07-01,1482.0,1478.3333333333333,1468.5714285714287,1451.0714285714287,596.0,589.6666666666666,583.0,571.5714285714286,481.0,481.0,477.42857142857144,472.35714285714283,2168.0,2164.6666666666665,2153.714285714286,2133.6428571428573,1555.0,1553.6666666666667,1546.5714285714287,1531.5714285714287,929.0,924.6666666666666,911.2857142857143,891.9285714285714,1485.0,1480.6666666666667,1470.142857142857,1456.2857142857142,1527.0,1522.0,1512.857142857143,1499.0
2020-07-02,1489.0,1483.3333333333333,1473.4285714285713,1456.4285714285713,603.0,596.3333333333334,587.0,575.0,483.0,481.6666666666667,479.2857142857143,473.64285714285717,2177.0,2170.0,2159.5714285714284,2139.785714285714,1561.0,1556.6666666666667,1550.7142857142858,1535.7857142857142,933.0,929.3333333333334,917.2857142857143,897.2857142857143,1487.0,1484.6666666666667,1474.4285714285713,1460.2142857142858,1533.0,1527.3333333333333,1517.2857142857142,1503.357142857143
2020-07-03,1490.0,1487.0,1477.857142857143,1461.5,604.0,601.0,590.8571428571429,578.4285714285714,485.0,483.0,481.14285714285717,475.07142857142856,2177.0,2174.0,2164.4285714285716,2145.285714285714,1564.0,1560.0,1554.142857142857,1539.857142857143,934.0,932.0,922.2857142857143,902.5714285714286,1490.0,1487.3333333333333,1478.857142857143,1464.142857142857,1533.0,1531.0,1521.5714285714287,1507.2857142857142
2020-07-04,1498.0,1492.3333333333333,1483.142857142857,1466.2857142857142,609.0,605.3333333333334,595.0,582.2142857142857,486.0,484.6666666666667,482.42857142857144,476.5,2180.0,2178.0,2169.0,2150.4285714285716,1566.0,1563.6666666666667,1557.0,1543.642857142857,940.0,935.6666666666666,927.4285714285714,907.9285714285714,1495.0,1490.6666666666667,1483.4285714285713,1468.357142857143,1537.0,1534.3333333333333,1526.142857142857,1511.357142857143
2020-07-05,1504.0,1497.3333333333333,1488.0,1471.2142857142858,611.0,608.0,599.4285714285714,586.0,489.0,486.6666666666667,483.7142857142857,478.07142857142856,2186.0,2181.0,2173.4285714285716,2155.6428571428573,1569.0,1566.3333333333333,1560.142857142857,1547.357142857143,943.0,939.0,932.0,912.6428571428571,1500.0,1495.0,1487.7142857142858,1472.7142857142858,1542.0,1537.3333333333333,1530.142857142857,1515.357142857143
2020-07-06,1510.0,1504.0,1493.142857142857,1476.142857142857,611.0,610.3333333333334,603.4285714285714,589.6428571428571,492.0,489.0,485.2857142857143,479.7142857142857,2195.0,2187.0,2178.285714285714,2160.785714285714,1580.0,1571.6666666666667,1564.142857142857,1551.5714285714287,949.0,944.0,936.2857142857143,917.6428571428571,1511.0,1502.0,1492.857142857143,1477.357142857143,1543.0,1540.6666666666667,1533.857142857143,1519.2142857142858
2020-07-07,1516.0,1510.0,1498.4285714285713,1481.0714285714287,621.0,614.3333333333334,607.8571428571429,593.7142857142857,500.0,493.6666666666667,488.0,481.92857142857144,2202.0,2194.3333333333335,2183.5714285714284,2166.1428571428573,1584.0,1577.6666666666667,1568.4285714285713,1555.642857142857,960.0,950.6666666666666,941.1428571428571,923.2142857142857,1525.0,1512.0,1499.0,1482.5,1561.0,1548.6666666666667,1539.4285714285713,1524.0714285714287
2020-07-08,1522.0,1516.0,1504.142857142857,1486.357142857143,625.0,619.0,612.0,597.5,501.0,497.6666666666667,490.85714285714283,484.14285714285717,2209.0,2202.0,2189.4285714285716,2171.5714285714284,1590.0,1584.6666666666667,1573.4285714285713,1560.0,961.0,956.6666666666666,945.7142857142857,928.5,1531.0,1522.3333333333333,1505.5714285714287,1487.857142857143,1565.0,1556.3333333333333,1544.857142857143,1528.857142857143
2020-07-09,1526.0,1521.3333333333333,1509.4285714285713,1491.4285714285713,633.0,626.3333333333334,616.2857142857143,601.6428571428571,507.0,502.6666666666667,494.2857142857143,486.7857142857143,2216.0,2209.0,2195.0,2177.285714285714,1595.0,1589.6666666666667,1578.2857142857142,1564.5,973.0,964.6666666666666,951.4285714285714,934.3571428571429,1538.0,1531.3333333333333,1512.857142857143,1493.642857142857,1576.0,1567.3333333333333,1551.0,1534.142857142857
2020-07-10,1536.0,1528.0,1516.0,1496.9285714285713,638.0,632.0,621.1428571428571,606.0,510.0,506.0,497.85714285714283,489.5,2225.0,2216.6666666666665,2201.8571428571427,2183.1428571428573,1601.0,1595.3333333333333,1583.5714285714287,1568.857142857143,980.0,971.3333333333334,958.0,940.1428571428571,1547.0,1538.6666666666667,1521.0,1499.9285714285713,1586.0,1575.6666666666667,1558.5714285714287,1540.0714285714287
2020-07-11,1541.0,1534.3333333333333,1522.142857142857,1502.642857142857,641.0,637.3333333333334,625.7142857142857,610.3571428571429,511.0,509.3333333333333,501.42857142857144,491.92857142857144,2232.0,2224.3333333333335,2209.285714285714,2189.1428571428573,1608.0,1601.3333333333333,1589.5714285714287,1573.2857142857142,988.0,980.3333333333334,964.8571428571429,946.1428571428571,1551.0,1545.3333333333333,1529.0,1506.2142857142858,1597.0,1586.3333333333333,1567.142857142857,1546.642857142857
2020-07-12,1549.0,1542.0,1528.5714285714287,1508.2857142857142,645.0,641.3333333333334,630.5714285714286,615.0,513.0,511.3333333333333,504.85714285714283,494.2857142857143,2239.0,2232.0,2216.8571428571427,2195.1428571428573,1617.0,1608.6666666666667,1596.4285714285713,1578.2857142857142,992.0,986.6666666666666,971.8571428571429,951.9285714285714,1563.0,1553.6666666666667,1538.0,1512.857142857143,1604.0,1595.6666666666667,1576.0,1553.0714285714287
2020-07-13,1556.0,1548.6666666666667,1535.142857142857,1514.142857142857,649.0,645.0,636.0,619.7142857142857,514.0,512.6666666666666,508.0,496.64285714285717,2244.0,2238.3333333333335,2223.8571428571427,2201.0714285714284,1624.0,1616.3333333333333,1602.7142857142858,1583.4285714285713,998.0,992.6666666666666,978.8571428571429,957.5714285714286,1572.0,1562.0,1546.7142857142858,1519.7857142857142,1610.0,1603.6666666666667,1585.5714285714287,1559.7142857142858
2020-07-14,1565.0,1556.6666666666667,1542.142857142857,1520.2857142857142,662.0,652.0,641.8571428571429,624.8571428571429,518.0,515.0,510.57142857142856,499.2857142857143,2252.0,2245.0,2231.0,2207.285714285714,1637.0,1626.0,1610.2857142857142,1589.357142857143,1010.0,1000.0,986.0,963.5714285714286,1584.0,1573.0,1555.142857142857,1527.0714285714287,1618.0,1610.6666666666667,1593.7142857142858,1566.5714285714287
2020-07-15,1572.0,1564.3333333333333,1549.2857142857142,1526.7142857142858,669.0,660.0,648.1428571428571,630.0714285714286,519.0,517.0,513.1428571428571,502.0,2258.0,2251.3333333333335,2238.0,2213.714285714286,1646.0,1635.6666666666667,1618.2857142857142,1595.857142857143,1017.0,1008.3333333333334,994.0,969.8571428571429,1592.0,1582.6666666666667,1563.857142857143,1534.7142857142858,1624.0,1617.3333333333333,1602.142857142857,1573.5
2020-07-16,1578.0,1571.6666666666667,1556.7142857142858,1533.0714285714287,677.0,669.3333333333334,654.4285714285714,635.3571428571429,521.0,519.3333333333334,515.1428571428571,504.7142857142857,2262.0,2257.3333333333335,2244.5714285714284,2219.785714285714,1654.0,1645.6666666666667,1626.7142857142858,1602.5,1021.0,1016.0,1000.8571428571429,976.1428571428571,1596.0,1590.6666666666667,1572.142857142857,1542.5,1627.0,1623.0,1609.4285714285713,1580.2142857142858
2020-07-17,1585.0,1578.3333333333333,1563.7142857142858,1539.857142857143,683.0,676.3333333333334,660.8571428571429,641.0,525.0,521.6666666666666,517.2857142857143,507.57142857142856,2266.0,2262.0,2250.4285714285716,2226.1428571428573,1667.0,1655.6666666666667,1636.142857142857,1609.857142857143,1038.0,1025.3333333333333,1009.1428571428571,983.5714285714286,1613.0,1600.3333333333333,1581.5714285714287,1551.2857142857142,1638.0,1629.6666666666667,1616.857142857143,1587.7142857142858
2020-07-18,1592.0,1585.0,1571.0,1546.5714285714287,692.0,684.0,668.1428571428571,646.9285714285714,532.0,526.0,520.2857142857143,510.85714285714283,2273.0,2267.0,2256.285714285714,2232.785714285714,1676.0,1665.6666666666667,1645.857142857143,1617.7142857142858,1053.0,1037.3333333333333,1018.4285714285714,991.6428571428571,1623.0,1610.6666666666667,1591.857142857143,1560.4285714285713,1641.0,1635.3333333333333,1623.142857142857,1595.142857142857
2020-07-19,1602.0,1593.0,1578.5714285714287,1553.5714285714287,700.0,691.6666666666666,676.0,653.2857142857143,534.0,530.3333333333334,523.2857142857143,514.0714285714286,2283.0,2274.0,2262.5714285714284,2239.714285714286,1693.0,1678.6666666666667,1656.7142857142858,1626.5714285714287,1065.0,1052.0,1028.857142857143,1000.3571428571429,1629.0,1621.6666666666667,1601.2857142857142,1569.642857142857,1649.0,1642.6666666666667,1629.5714285714287,1602.7857142857142
2020-07-20,1606.0,1600.0,1585.7142857142858,1560.4285714285713,700.0,697.3333333333334,683.2857142857143,659.6428571428571,540.0,535.3333333333334,527.0,517.5,2301.0,2285.6666666666665,2270.714285714286,2247.285714285714,1708.0,1692.3333333333333,1668.7142857142858,1635.7142857142858,1070.0,1062.6666666666667,1039.142857142857,1009.0,1646.0,1632.6666666666667,1611.857142857143,1579.2857142857142,1661.0,1650.3333333333333,1636.857142857143,1611.2142857142858
2020-07-21,1614.0,1607.3333333333333,1592.7142857142858,1567.4285714285713,700.0,700.0,688.7142857142857,665.2857142857143,543.0,539.0,530.5714285714286,520.5714285714286,2316.0,2300.0,2279.8571428571427,2255.4285714285716,1723.0,1708.0,1681.0,1645.642857142857,1077.0,1070.6666666666667,1048.7142857142858,1017.3571428571429,1665.0,1646.6666666666667,1623.4285714285713,1589.2857142857142,1686.0,1665.3333333333333,1646.5714285714287,1620.142857142857
2020-07-22,1624.0,1614.6666666666667,1600.142857142857,1574.7142857142858,704.0,701.3333333333334,693.7142857142857,670.9285714285714,543.0,542.0,534.0,523.5714285714286,2320.0,2312.3333333333335,2288.714285714286,2263.3571428571427,1732.0,1721.0,1693.2857142857142,1655.7857142857142,1080.0,1075.6666666666667,1057.7142857142858,1025.857142857143,1669.0,1660.0,1634.4285714285713,1599.142857142857,1688.0,1678.3333333333333,1655.7142857142858,1628.9285714285713
2020-07-23,1635.0,1624.3333333333333,1608.2857142857142,1582.5,714.0,706.0,699.0,676.7142857142857,543.0,543.0,537.1428571428571,526.1428571428571,2329.0,2321.6666666666665,2298.285714285714,2271.4285714285716,1744.0,1733.0,1706.142857142857,1666.4285714285713,1087.0,1081.3333333333333,1067.142857142857,1034.0,1682.0,1672.0,1646.7142857142858,1609.4285714285713,1702.0,1692.0,1666.4285714285713,1637.9285714285713
2020-07-24,1642.0,1633.6666666666667,1616.4285714285713,1590.0714285714287,718.0,712.0,704.0,682.4285714285714,545.0,543.6666666666666,540.0,528.6428571428571,2342.0,2330.3333333333335,2309.1428571428573,2279.785714285714,1754.0,1743.3333333333333,1718.5714285714287,1677.357142857143,1094.0,1087.0,1075.142857142857,1042.142857142857,1692.0,1681.0,1658.0,1619.7857142857142,1715.0,1701.6666666666667,1677.4285714285713,1647.142857142857
2020-07-25,1652.0,1643.0,1625.0,1598.0,727.0,719.6666666666666,709.0,688.5714285714286,549.0,545.6666666666666,542.4285714285714,531.3571428571429,2352.0,2341.0,2320.4285714285716,2288.3571428571427,1759.0,1752.3333333333333,1730.4285714285713,1688.142857142857,1098.0,1093.0,1081.5714285714287,1050.0,1699.0,1691.0,1668.857142857143,1630.357142857143,1725.0,1714.0,1689.4285714285713,1656.2857142857142
2020-07-26,1659.0,1651.0,1633.142857142857,1605.857142857143,732.0,725.6666666666666,713.5714285714286,694.7857142857143,553.0,549.0,545.1428571428571,534.2142857142857,2374.0,2356.0,2333.4285714285716,2298.0,1769.0,1760.6666666666667,1741.2857142857142,1699.0,1106.0,1099.3333333333333,1087.4285714285713,1058.142857142857,1706.0,1699.0,1679.857142857143,1640.5714285714287,1740.0,1726.6666666666667,1702.4285714285713,1666.0
2020-07-27,1670.0,1660.3333333333333,1642.2857142857142,1614.0,741.0,733.3333333333334,719.4285714285714,701.3571428571429,559.0,553.6666666666666,547.8571428571429,537.4285714285714,2384.0,2370.0,2345.285714285714,2308.0,1778.0,1768.6666666666667,1751.2857142857142,1710.0,1116.0,1106.6666666666667,1094.0,1066.5714285714287,1728.0,1711.0,1691.5714285714287,1651.7142857142858,1749.0,1738.0,1715.0,1675.9285714285713
2020-07-28,1678.0,1669.0,1651.4285714285713,1622.0714285714287,742.0,738.3333333333334,725.4285714285714,707.0714285714286,559.0,557.0,550.1428571428571,540.3571428571429,2389.0,2382.3333333333335,2355.714285714286,2317.785714285714,1790.0,1779.0,1760.857142857143,1720.9285714285713,1121.0,1114.3333333333333,1100.2857142857142,1074.5,1738.0,1724.0,1702.0,1662.7142857142858,1760.0,1749.6666666666667,1725.5714285714287,1686.0714285714287
2020-07-29,1681.0,1676.3333333333333,1659.5714285714287,1629.857142857143,746.0,743.0,731.4285714285714,712.5714285714286,560.0,559.3333333333334,552.5714285714286,543.2857142857143,2403.0,2392.0,2367.5714285714284,2328.1428571428573,1798.0,1788.6666666666667,1770.2857142857142,1731.7857142857142,1125.0,1120.6666666666667,1106.7142857142858,1082.2142857142858,1752.0,1739.3333333333333,1713.857142857143,1674.142857142857,1768.0,1759.0,1737.0,1696.357142857143
2020-07-30,1685.0,1681.3333333333333,1666.7142857142858,1637.5,746.0,744.6666666666666,736.0,717.5,560.0,559.6666666666666,555.0,546.0714285714286,2415.0,2402.3333333333335,2379.8571428571427,2339.0714285714284,1808.0,1798.6666666666667,1779.4285714285713,1742.7857142857142,1138.0,1128.0,1114.0,1090.5714285714287,1770.0,1753.3333333333333,1726.4285714285713,1686.5714285714287,1781.0,1769.6666666666667,1748.2857142857142,1707.357142857143
2020-07-31,1693.0,1686.3333333333333,1674.0,1645.2142857142858,750.0,747.3333333333334,740.5714285714286,722.2857142857143,561.0,560.3333333333334,557.2857142857143,548.6428571428571,2434.0,2417.3333333333335,2393.0,2351.0714285714284,1821.0,1809.0,1789.0,1753.7857142857142,1147.0,1136.6666666666667,1121.5714285714287,1098.357142857143,1782.0,1768.0,1739.2857142857142,1698.642857142857,1793.0,1780.6666666666667,1759.4285714285713,1718.4285714285713
2020-08-01,1699.0,1692.3333333333333,1680.7142857142858,1652.857142857143,753.0,749.6666666666666,744.2857142857143,726.6428571428571,565.0,562.0,559.5714285714286,551.0,2446.0,2431.6666666666665,2406.4285714285716,2363.4285714285716,1834.0,1821.0,1799.7142857142858,1765.0714285714287,1150.0,1145.0,1129.0,1105.2857142857142,1794.0,1782.0,1752.857142857143,1710.857142857143,1805.0,1793.0,1770.857142857143,1730.142857142857
2020-08-02,1700.0,1697.3333333333333,1686.5714285714287,1659.857142857143,756.0,753.0,747.7142857142857,730.6428571428571,567.0,564.3333333333334,561.5714285714286,553.3571428571429,2455.0,2445.0,2418.0,2375.714285714286,1838.0,1831.0,1809.5714285714287,1775.4285714285713,1152.0,1149.6666666666667,1135.5714285714287,1111.5,1807.0,1794.3333333333333,1767.2857142857142,1723.5714285714287,1811.0,1803.0,1781.0,1741.7142857142858
2020-08-03,1708.0,1702.3333333333333,1692.0,1667.142857142857,759.0,756.0,750.2857142857143,734.8571428571429,572.0,568.0,563.4285714285714,555.6428571428571,2473.0,2458.0,2430.714285714286,2388.0,1851.0,1841.0,1820.0,1785.642857142857,1163.0,1155.0,1142.2857142857142,1118.142857142857,1814.0,1805.0,1779.5714285714287,1735.5714285714287,1830.0,1815.3333333333333,1792.5714285714287,1753.7857142857142
2020-08-04,1709.0,1705.6666666666667,1696.4285714285713,1673.9285714285713,762.0,759.0,753.1428571428571,739.2857142857143,573.0,570.6666666666666,565.4285714285714,557.7857142857143,2483.0,2470.3333333333335,2444.1428571428573,2399.9285714285716,1857.0,1848.6666666666667,1829.5714285714287,1795.2142857142858,1172.0,1162.3333333333333,1149.5714285714287,1124.9285714285713,1820.0,1813.6666666666667,1791.2857142857142,1746.642857142857,1840.0,1827.0,1804.0,1764.7857142857142
2020-08-05,1714.0,1710.3333333333333,1701.142857142857,1680.357142857143,767.0,762.6666666666666,756.1428571428571,743.7857142857143,578.0,574.3333333333334,568.0,560.2857142857143,2500.0,2485.3333333333335,2458.0,2412.785714285714,1869.0,1859.0,1839.7142857142858,1805.0,1179.0,1171.3333333333333,1157.2857142857142,1132.0,1829.0,1821.0,1802.2857142857142,1758.0714285714287,1855.0,1841.6666666666667,1816.4285714285713,1776.7142857142858
2020-08-06,1720.0,1714.3333333333333,1706.142857142857,1686.4285714285713,773.0,767.3333333333334,760.0,748.0,580.0,577.0,570.8571428571429,562.9285714285714,2506.0,2496.3333333333335,2471.0,2425.4285714285716,1881.0,1869.0,1850.142857142857,1814.7857142857142,1188.0,1179.6666666666667,1164.4285714285713,1139.2142857142858,1851.0,1833.3333333333333,1813.857142857143,1770.142857142857,1865.0,1853.3333333333333,1828.4285714285713,1788.357142857143
2020-08-07,1723.0,1719.0,1710.4285714285713,1692.2142857142858,778.0,772.6666666666666,764.0,752.2857142857143,582.0,580.0,573.8571428571429,565.5714285714286,2522.0,2509.3333333333335,2483.5714285714284,2438.285714285714,1892.0,1880.6666666666667,1860.2857142857142,1824.642857142857,1198.0,1188.3333333333333,1171.7142857142858,1146.642857142857,1857.0,1845.6666666666667,1824.5714285714287,1781.9285714285713,1876.0,1865.3333333333333,1840.2857142857142,1799.857142857143
2020-08-08,1736.0,1726.3333333333333,1715.7142857142858,1698.2142857142858,779.0,776.6666666666666,767.7142857142857,756.0,588.0,583.3333333333334,577.1428571428571,568.3571428571429,2534.0,2520.6666666666665,2496.1428571428573,2451.285714285714,1915.0,1896.0,1871.857142857143,1835.7857142857142,1215.0,1200.3333333333333,1181.0,1155.0,1869.0,1859.0,1835.2857142857142,1794.0714285714287,1889.0,1876.6666666666667,1852.2857142857142,1811.5714285714287
2020-08-09,1742.0,1733.6666666666667,1721.7142857142858,1704.142857142857,784.0,780.3333333333334,771.7142857142857,759.7142857142857,593.0,587.6666666666666,580.8571428571429,571.2142857142857,2538.0,2531.3333333333335,2508.0,2463.0,1929.0,1912.0,1884.857142857143,1847.2142857142858,1220.0,1211.0,1190.7142857142858,1163.142857142857,1875.0,1867.0,1845.0,1806.142857142857,1895.0,1886.6666666666667,1864.2857142857142,1822.642857142857
2020-08-10,1747.0,1741.6666666666667,1727.2857142857142,1709.642857142857,788.0,783.6666666666666,775.8571428571429,763.0714285714286,598.0,593.0,584.5714285714286,574.0,2553.0,2541.6666666666665,2519.4285714285716,2475.0714285714284,1946.0,1930.0,1898.4285714285713,1859.2142857142858,1236.0,1223.6666666666667,1201.142857142857,1171.7142857142858,1891.0,1878.3333333333333,1856.0,1817.7857142857142,1904.0,1896.0,1874.857142857143,1833.7142857142858
2020-08-11,1752.0,1747.0,1733.4285714285713,1714.9285714285713,791.0,787.6666666666666,780.0,766.5714285714286,601.0,597.3333333333334,588.5714285714286,577.0,2564.0,2551.6666666666665,2531.0,2487.5714285714284,1959.0,1944.6666666666667,1913.0,1871.2857142857142,1244.0,1233.3333333333333,1211.4285714285713,1180.5,1901.0,1889.0,1867.5714285714287,1829.4285714285713,1914.0,1904.3333333333333,1885.4285714285713,1844.7142857142858
2020-08-12,1755.0,1751.3333333333333,1739.2857142857142,1720.2142857142858,793.0,790.6666666666666,783.7142857142857,769.9285714285714,607.0,602.0,592.7142857142857,580.3571428571429,2569.0,2562.0,2540.8571428571427,2499.4285714285716,1975.0,1960.0,1928.142857142857,1883.9285714285713,1256.0,1245.3333333333333,1222.4285714285713,1189.857142857143,1914.0,1902.0,1879.7142857142858,1841.0,1919.0,1912.3333333333333,1894.5714285714287,1855.5
2020-08-13,1762.0,1756.3333333333333,1745.2857142857142,1725.7142857142858,793.0,792.3333333333334,786.5714285714286,773.2857142857143,614.0,607.3333333333334,597.5714285714286,584.2142857142857,2588.0,2573.6666666666665,2552.5714285714284,2511.785714285714,1990.0,1974.6666666666667,1943.7142857142858,1896.9285714285713,1265.0,1255.0,1233.4285714285713,1198.9285714285713,1933.0,1916.0,1891.4285714285713,1852.642857142857,1937.0,1923.3333333333333,1904.857142857143,1866.642857142857
2020-08-14,1766.0,1761.0,1751.4285714285713,1730.9285714285713,795.0,793.6666666666666,789.0,776.5,615.0,612.0,602.2857142857143,588.0714285714286,2596.0,2584.3333333333335,2563.1428571428573,2523.3571428571427,1992.0,1985.6666666666667,1958.0,1909.142857142857,1271.0,1264.0,1243.857142857143,1207.7857142857142,1946.0,1931.0,1904.142857142857,1864.357142857143,1941.0,1932.3333333333333,1914.142857142857,1877.2142857142858
2020-08-15,1772.0,1766.6666666666667,1756.5714285714287,1736.142857142857,799.0,795.6666666666666,791.8571428571429,779.7857142857143,617.0,615.3333333333334,606.4285714285714,591.7857142857143,2604.0,2596.0,2573.1428571428573,2534.6428571428573,2005.0,1995.6666666666667,1970.857142857143,1921.357142857143,1276.0,1270.6666666666667,1252.5714285714287,1216.7857142857142,1957.0,1945.3333333333333,1916.7142857142858,1876.0,1951.0,1943.0,1923.0,1887.642857142857
2020-08-16,1774.0,1770.6666666666667,1761.142857142857,1741.4285714285713,805.0,799.6666666666666,794.8571428571429,783.2857142857143,617.0,616.3333333333334,609.8571428571429,595.3571428571429,2611.0,2603.6666666666665,2583.5714285714284,2545.785714285714,2022.0,2006.3333333333333,1984.142857142857,1934.5,1280.0,1275.6666666666667,1261.142857142857,1225.9285714285713,1965.0,1956.0,1929.5714285714287,1887.2857142857142,1960.0,1950.6666666666667,1932.2857142857142,1898.2857142857142
2020-08-17,1777.0,1774.3333333333333,1765.4285714285713,1746.357142857143,809.0,804.3333333333334,797.8571428571429,786.8571428571429,620.0,618.0,613.0,598.7857142857143,2620.0,2611.6666666666665,2593.1428571428573,2556.285714285714,2030.0,2019.0,1996.142857142857,1947.2857142857142,1287.0,1281.0,1268.4285714285713,1234.7857142857142,1973.0,1965.0,1941.2857142857142,1898.642857142857,1970.0,1960.3333333333333,1941.7142857142858,1908.2857142857142
2020-08-18,1782.0,1777.6666666666667,1769.7142857142858,1751.5714285714287,810.0,808.0,800.5714285714286,790.2857142857143,620.0,619.0,615.7142857142857,602.1428571428571,2626.0,2619.0,2602.0,2566.5,2033.0,2028.3333333333333,2006.7142857142858,1959.857142857143,1287.0,1284.6666666666667,1274.5714285714287,1243.0,1981.0,1973.0,1952.7142857142858,1910.142857142857,1975.0,1968.3333333333333,1950.4285714285713,1917.9285714285713
2020-08-19,1791.0,1783.3333333333333,1774.857142857143,1757.0714285714287,816.0,811.6666666666666,803.8571428571429,793.7857142857143,626.0,622.0,618.4285714285714,605.5714285714286,2634.0,2626.6666666666665,2611.285714285714,2576.0714285714284,2037.0,2033.3333333333333,2015.5714285714287,1971.857142857143,1295.0,1289.6666666666667,1280.142857142857,1251.2857142857142,1989.0,1981.0,1963.4285714285713,1921.5714285714287,1981.0,1975.3333333333333,1959.2857142857142,1926.9285714285713
2020-08-20,1797.0,1790.0,1779.857142857143,1762.5714285714287,819.0,815.0,807.5714285714286,797.0714285714286,629.0,625.0,620.5714285714286,609.0714285714286,2645.0,2635.0,2619.4285714285716,2586.0,2047.0,2039.0,2023.7142857142858,1983.7142857142858,1297.0,1293.0,1284.7142857142858,1259.0714285714287,2002.0,1990.6666666666667,1973.2857142857142,1932.357142857143,1992.0,1982.6666666666667,1967.142857142857,1936.0
2020-08-21,1802.0,1796.6666666666667,1785.0,1768.2142857142858,823.0,819.3333333333334,811.5714285714286,800.2857142857143,632.0,629.0,623.0,612.6428571428571,2656.0,2645.0,2628.0,2595.5714285714284,2056.0,2046.6666666666667,2032.857142857143,1995.4285714285713,1305.0,1299.0,1289.5714285714287,1266.7142857142858,2012.0,2001.0,1982.7142857142858,1943.4285714285713,2004.0,1992.3333333333333,1976.142857142857,1945.142857142857
2020-08-22,1807.0,1802.0,1790.0,1773.2857142857142,832.0,824.6666666666666,816.2857142857143,804.0714285714286,633.0,631.3333333333334,625.2857142857143,615.8571428571429,2659.0,2653.3333333333335,2635.8571428571427,2604.5,2069.0,2057.3333333333335,2042.0,2006.4285714285713,1306.0,1302.6666666666667,1293.857142857143,1273.2142857142858,2024.0,2012.6666666666667,1992.2857142857142,1954.5,2015.0,2003.6666666666667,1985.2857142857142,1954.142857142857
2020-08-23,1810.0,1806.3333333333333,1795.142857142857,1778.142857142857,837.0,830.6666666666666,820.8571428571429,807.8571428571429,635.0,633.3333333333334,627.8571428571429,618.8571428571429,2673.0,2662.6666666666665,2644.714285714286,2614.1428571428573,2072.0,2065.6666666666665,2049.1428571428573,2016.642857142857,1317.0,1309.3333333333333,1299.142857142857,1280.142857142857,2032.0,2022.6666666666667,2001.857142857143,1965.7142857142858,2018.0,2012.3333333333333,1993.5714285714287,1962.9285714285713
